client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316596.mp3	010b8b0c9cdee6e752aaf9ce1e8dc5c701be67b57324c1dec7419a08789a3867	Üzərində balıq yetişdirən zavod vardır.		2	1	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316597.mp3	007ed1bff21cc3bf2bf3786e6c7fd9f84d181bc5547978ba636093cceb39ed8a	Böyük Pyotr da ona Asiyadan da bir qədər adam göndərmişdi.		2	0	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316598.mp3	012dc5555bc852bf9d94fb63e386f0bd38daf949ca86ff403714bf8f50046de3	Elə həmin vaxt Həmid Dönməz Azərbaycan Yazıçılar Birliyinin fəxri üzvü seçildi.		2	0	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316599.mp3	00859598911761150d1bcae1ac8308af5f1a0bb2f34177a5b9a33d2b613c0e8e	Braziliyada doğulmuşdur.		2	0	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316600.mp3	0171e6a1c0a1215e1ab0c603d2bf95115aa6d1d0aff59430c31c0c8e7554fa89	Mağara deməkdir.		2	0	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316611.mp3	0133bfbb5e767d59063d0a46d319199bdfc0cdfb48643528c779a52698cac431	Avstraliyanın ən yaxşı universitetlərindən sayılır və dünyanın iyirmi ən yaxşı universitetləri siyahısına daxildir.		2	1	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316612.mp3	014bc8a1a790fc0ce003a6d69e1e2f7ad03ae5e304aca99a3f72597290d3a103	Mərkəzi Rusiyanın Moskva şəhərində yerləşir.		2	0	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316613.mp3	0031d2bf6d1225a487cb2e9bba34751e6bf45af1d657a30bbc5f8900abe3044f	Eyni yerdə qızıl üçün sizə hər şeyi inkişaf edə bilər.		2	0	twenties	male_masculine			az	
b4d52ef0bd66523a65e7a5c595a4fef91f2f4e8d3995a3b41dced1203272a36f6914794c15c94138a57b9bfd60b0c5cd977b9cdc2e2b9fd79e97eea02740dcb8	common_voice_az_28316614.mp3	017f1d3277258d30aac62bd16ce44699b9cd1b0f66e1ed69e46df7fd5f55256c	Orta məktəbi bu ölkədə bitirib.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646512.mp3	00ffcb1639146d71028be9f9c4a4504e03531845e5c3400b9846bcbec3e08783	Rəsulzadənin həyat və fəaliyyətinə həsr edilib.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646513.mp3	000feb892e12542c85c7b2462a5904a9da69a9d0218f8701e5ca6e0df30cc171	Şəhidlər xiyabanında dəfn olunmuşdur.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646597.mp3	013deb7a6bb21db5fe1d86fc49bafd53ea8dedc8c1fd97751c54c6fb37897629	Həmçinin Çin və Yaponiyada da məhdud şəkildə mövcuddur.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646598.mp3	00139768aa4cfe0ef3cfd6c0245949fce1829ac728d1c6d69c2357cad3bd0727	Yağıntı bir necə ildən bir düşür.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646599.mp3	0158b4b07e7084a8bb500c50707d008a1cc27810939f29680abb6d499a43c52f	Adalar Filippin dənizinin şimal sərhədlərini təşkil edir.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646600.mp3	0133a413ad041b4a16a3ec6176cdac8d662ff791dd41d54cbb6aeb5c7b092757	Çox sayda günahsız insan qətlə yetirilmişdir.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646606.mp3	00dc3618b460b23fe0519f2baaac0290bd4dce0afd7d9be0750c735966fb5900	Ali təhsilini Leninqradda almışdır.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646607.mp3	00d5651acc279f639742bd07d7455ac4bcd37bf48159ce729cde31609e0e6106	Bacısı Yusifi çağırır.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646609.mp3	001146cd1f3ca109105a9bfc6c612153e6bc1aab25c2b902cd596d458315df45	Şimalında elə də böyük olmayan göl vardır.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646613.mp3	0087da4956e14751a3a5ae2898401f634875d52f18dffe41c1cdc8b419dc7439	Bir neçə film və serialda rol alıb.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646615.mp3	00d587c5cb4f273176dd2ebdc3aed565c497a9ebb8b3de7e9e57b7dddf827ca6	Məscidin cənub hissəsində türbə yerləşir.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646621.mp3	013f6fdc50c4d676dfd0308d7432208a4a2cca76b1fa37fdaf79269b257877cd	Elxan onu Şama hakim təyin etmişdi.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646622.mp3	00548b57058800b398460c72d171a33a0e2609da0781c70535eaaedbe2362a92	Onların çox gözəl tükü var idi.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646623.mp3	00c2f79e013298840523a6dac3a6272341524bd9b4e4804ce20c855938e43e5d	Radar sistemi axtarış və idarəedici hissədən ibarətdir.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646624.mp3	00be8f19c51f770fb7857c524b1d9475d62b5bbbb158497b98a37db2bf3cb713	Dörd yaşında piano ifa etməyə başlayır.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646625.mp3	00c99066e1134b52c4f63e55a2d3ef2dd52d3320b54a85d831d175469a900001	İki girişi var.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646632.mp3	0174adfa7bda01c76f6ead6b60eeed73fa705c3d9af51347f1c0539ca0992aee	Ərazidə yağıntı azdır.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646634.mp3	013f59d69eaf171ac5d4b37d556f3dc3fefed4048b6fb0bca3149e0142297f83	Bir neçə yerdən çıxır.		2	1	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646635.mp3	00e278633fae30ab07318b773d15d2af56e29466fababd1ed7ab4a0ece2bb07a	Qurultay müvafiq qətnamə qəbul etmişdir.		2	0	twenties	male_masculine			az	
dda687b0c72d6a05cb03e47401dbead4d8f09a26ba37061c1c413ae7923569dffcf05a9a2c46b152992a2d733dada1daff038e4fab9e7f38d0600ccc6a1f0b49	common_voice_az_27646636.mp3	016412b24b51093ecd33194de2b9f0ae9c927831ae01c4e38291d3a0e08a7252	Üç övladı vardır.		2	0	twenties	male_masculine			az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249785.mp3	012972c4544b4ca73f9ae588f21f02da54e1c8c466a1a77cb91411fb150cb721	Onun birinci kitabına astronomik və fiziki müşahidələrə dair məlumatlar var idi.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249786.mp3	01a687b5c7007b35fea10779409be1372a9a5e4665aa6ffca3b23fedcd378b07	Onlarla da dil tapmaq asandır.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249788.mp3	00d395b35d7baecb8f75b4da369be4be28132174114441c33ccce37a05278132	Rəngi sarıdır.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249790.mp3	0024c11800c22bf3951ab2ef7b018af9590e8bd1fd523e37e7156b29f2d6e9e5	Kəndin tam orta məktəbi vardır.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249798.mp3	00337e6c5cb68d2c6f57602f9ad0ba11cc8df8a734f0823bf2c16c2790815c5a	Kəpənəyi iyul və avqustda uçur.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249799.mp3	00ec47822e3a970db805befd905666d35efced517e6582cef1e4cc7481f220ba	Ətrafı meşə ilə örtülüdür.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249800.mp3	008a0c0db449f1708505923c00ebf987ad2f3be1bc1b588bf883951cae46fcd9	Hollandiya və Danimarkanın gənclərdən ibarət komandalarının yoldaşlıq görüşündə hər iki futbolçu sonradan meydana çıxdılar.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249801.mp3	007f12bf6cffb7b2189a5fe08812b737f8c353ab082e8fdd5c242fe0bb0a1781	Ömər bu təklifi rədd edir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249812.mp3	001150117c289ede97b662dbbf8cfd61b7eea9ebe07ac0d6d1580af81656932e	Bunların çox hissəsi hətta Ginnesin rekordlar kitabına daxil edilmişdir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249813.mp3	017819c01beaa7a93ff8cc202652bba05fe33f277b6214c60db646de5907989a	Mədəniyyət öz təbiətinə görə tarixi mahiyyət kəsb edir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249814.mp3	00729c887620a0d0173f8861ca17ccf5f35170b0f1492d27fb1281f59e2a3240	Korinf kanalı vasitəsilə İon dənizinin Korinf körfəzi ilə birləşir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249816.mp3	002d65f23d53a85a2feb0b346674c80b3d99e9ac859047e7089736a901973dc1	Burada ilkin şeirlərini və avtobioqrafik əsərini qələmə almış və onları mətbuatda çap etdirmişdir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249818.mp3	019ea8901ace61f77a3d58601e5f8655c7736c8dc3457afbf3305508a87894f5	Ticarətlə məşğul olmuşdu.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249819.mp3	01990f8d689ac4f31d371600a15ee74f553a62b7cf5c3f0256abe35233c4d319	Meyvəçilik də geniş yayılmışdır.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249820.mp3	017f8d38204fe8d458fbf1fa8f64a856a9786fffed0cfdfe182386495d29aed5	Aralarında böyük bir dostluq başladı.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249821.mp3	00d3fba006be245477d6f5cfd1280e2d831ec6f91fc9f2da265eaca87cb1c062	Rayonda quraq iqlim hakimdir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249837.mp3	00fce63a30407443d67f7e3f594f7cf9f03e4ba0f4d102afc07768606a29ef96	Qrupun adı azərbaycanca "Dənizin uşaqları" mənasına gəlir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249838.mp3	016a6f796cc03c7236d7e28400369ab02c858f78414e2c91d18e1a8a65e96dfb	Kənddə Borsunlu kənd məscidi dini icması fəaliyyət göstərir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249839.mp3	00304ba8dce9841eeeeaeef735a7f1879c221b73d07873270eb9bac4bc37c4f2	Bölgəni sonradan Krım xanlığı idarə edir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249840.mp3	0063606a0ca14fb723501174f7418a64a0a2c852d5322f20c680d31a485aa155	Partiya lideri vəzifəsi ilə Vilson da müxalifət lideri oldu.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249853.mp3	00392390127b731a8227ad48a072a9e68020dbe4c6e9284072d479eb9af64b2a	İnsan cəmiyyətinin fəaliyyəti min illər ərzində təbii surətdə iqlimin dəyişməsinə gətirib çıxarmışdır.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249854.mp3	003070696b3f28e1ec6d1b08984be1793fd3e19ae86e01b231c3844ccbf028c0	Elə həmin il Yaponiyada keçirilən dünya çempionatında ilk dəfə istifadə edilmişdir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249855.mp3	00bd94e070bde2ce219c3ab7700f8d0b1b9cf6cbc8ffe8383f9aedf924a19971	Personaj Fransa Müqavimət Hərəkatında iştirak edən dan ilhamlanaraq yaradılmışdır.		3	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249857.mp3	00573a405c366356bcede49f33cb516ecc406b0c05f04073d9fe28407125fd72	Yer üzündə pislik çıxarmaq istədiyi zaman bu ruhları göndərir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249868.mp3	006ced33e7034a82ddbdd1dfa36b607d4ec0ec1fc7d055e348f692501e112802	Bu bölgü forması keçid dövrü iqtisadiyyatının formalaşmasında əsas rol oynayır.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249869.mp3	01a967dc76b4ec314595de6c852ae88f9ed204e3eb266a30dcbf1a613c04a4dc	Qəsəbədə Bum qəsəbə məscidi dini icması fəaliyyət göstərir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249870.mp3	00548f0624bc190c4d3796f907b384eac7f21714ad2e69de64cac297549f389b	Bu müddət ərzində də həmin planı tədricən yerinə yetirmişdir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249871.mp3	018498aaa9ec3cbd1dfb9bd825dc0c780c4f5596ff460df2d2f674d13a9168a5	Şahın ölümündən sonra Misir prezidenti şah ailəsinə yaşamaları üçün saray ayırdı.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249907.mp3	0099edcb159223db0e3f4700ec6d87f9d9153422009ffa3abc9f871d97655357	Göygöl Dövlət qoruğunun iynəyarpaqlı meşələrində rast gəlinir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249908.mp3	016a62337286496da358620cd672c9d16b4788f25d0b08942c208272a07623f5	Hazırda bu at növü kənd təsərrüfatı işlərində istifadə edilir.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249910.mp3	01134028acc5b5b183ccf4bce9cab836d745576cbd77844df5cd83554eb459fe	Fotoqraf ölümünə qədər Vogue moda jurnalına şəkillər çəkmişdir.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249912.mp3	0154bec53dd1e3e742950cb09065def671562be8681409f841655efcd1332826	Aşıq Ziyad ailəli idi.		2	1					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249926.mp3	015c8ff5152a889b82264062e1c9302ef3c7f02333dc01ce293d4077c30165b1	İlk əvvəllər hökumətə üç nazir rəhbərlik edirdi.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35249928.mp3	002623dde162ba0bd04224e95cc03aec3dc912a23a2e5cc289ec7912363f8b9b	Görünür şahın qoşun başçıları ilə şəhər nümayəndələri əlbir fəaliyyət göstərdilər.		2	0					az	
a83e3eddb707446dc11758e21cfa53892fee9ae92c477b77f5578f50688f65db541b69b25fcce017bdd66bacdc13ccb7beed7f359d0e01ce2cf0d516cda494a2	common_voice_az_35250020.mp3	01392a0f5cf5e40b32194a4b6a0fcdf928b62441b48eef11d1ce49c0433c9ce9	Çox soyuq illərdə çiçək tumurcuqları donur.		2	0	twenties	male_masculine			az	
